#BCube(8,3)

router

# node  comment     yPos    xPos
R1479        S7007        10Mbps      1        1us    50
R1479        S7017        10Mbps      1        1us    50
R1479        S7027        10Mbps      1        1us    50
R1479        S7037        10Mbps      1        1us    50
R1479        S7047        10Mbps      1        1us    50
R1479        S7057        10Mbps      1        1us    50
R1479        S7067        10Mbps      1        1us    50
R1479        S7077        10Mbps      1        1us    50
R1480        S7100        10Mbps      1        1us    50
R1480        S7110        10Mbps      1        1us    50
R1480        S7120        10Mbps      1        1us    50
R1480        S7130        10Mbps      1        1us    50
R1480        S7140        10Mbps      1        1us    50
R1480        S7150        10Mbps      1        1us    50
R1480        S7160        10Mbps      1        1us    50
R1480        S7170        10Mbps      1        1us    50
R1481        S7101        10Mbps      1        1us    50
R1481        S7111        10Mbps      1        1us    50
R1481        S7121        10Mbps      1        1us    50
R1481        S7131        10Mbps      1        1us    50
R1481        S7141        10Mbps      1        1us    50
R1481        S7151        10Mbps      1        1us    50
R1481        S7161        10Mbps      1        1us    50
R1481        S7171        10Mbps      1        1us    50
R1482        S7102        10Mbps      1        1us    50
R1482        S7112        10Mbps      1        1us    50
R1482        S7122        10Mbps      1        1us    50
R1482        S7132        10Mbps      1        1us    50
R1482        S7142        10Mbps      1        1us    50
R1482        S7152        10Mbps      1        1us    50
R1482        S7162        10Mbps      1        1us    50
R1482        S7172        10Mbps      1        1us    50
R1483        S7103        10Mbps      1        1us    50
R1483        S7113        10Mbps      1        1us    50
R1483        S7123        10Mbps      1        1us    50
R1483        S7133        10Mbps      1        1us    50
R1483        S7143        10Mbps      1        1us    50
R1483        S7153        10Mbps      1        1us    50
R1483        S7163        10Mbps      1        1us    50
R1483        S7173        10Mbps      1        1us    50
R1484        S7104        10Mbps      1        1us    50
R1484        S7114        10Mbps      1        1us    50
R1484        S7124        10Mbps      1        1us    50
R1484        S7134        10Mbps      1        1us    50
R1484        S7144        10Mbps      1        1us    50
R1484        S7154        10Mbps      1        1us    50
R1484        S7164        10Mbps      1        1us    50
R1484        S7174        10Mbps      1        1us    50
R1485        S7105        10Mbps      1        1us    50
R1485        S7115        10Mbps      1        1us    50
R1485        S7125        10Mbps      1        1us    50
R1485        S7135        10Mbps      1        1us    50
R1485        S7145        10Mbps      1        1us    50
R1485        S7155        10Mbps      1        1us    50
R1485        S7165        10Mbps      1        1us    50
R1485        S7175        10Mbps      1        1us    50
R1486        S7106        10Mbps      1        1us    50
R1486        S7116        10Mbps      1        1us    50
R1486        S7126        10Mbps      1        1us    50
R1486        S7136        10Mbps      1        1us    50
R1486        S7146        10Mbps      1        1us    50
R1486        S7156        10Mbps      1        1us    50
R1486        S7166        10Mbps      1        1us    50
R1486        S7176        10Mbps      1        1us    50
R1487        S7107        10Mbps      1        1us    50
R1487        S7117        10Mbps      1        1us    50
R1487        S7127        10Mbps      1        1us    50
R1487        S7137        10Mbps      1        1us    50
R1487        S7147        10Mbps      1        1us    50
R1487        S7157        10Mbps      1        1us    50
R1487        S7167        10Mbps      1        1us    50
R1487        S7177        10Mbps      1        1us    50
R1488        S7200        10Mbps      1        1us    50
R1488        S7210        10Mbps      1        1us    50
R1488        S7220        10Mbps      1        1us    50
R1488        S7230        10Mbps      1        1us    50
R1488        S7240        10Mbps      1        1us    50
R1488        S7250        10Mbps      1        1us    50
R1488        S7260        10Mbps      1        1us    50
R1488        S7270        10Mbps      1        1us    50
R1489        S7201        10Mbps      1        1us    50
R1489        S7211        10Mbps      1        1us    50
R1489        S7221        10Mbps      1        1us    50
R1489        S7231        10Mbps      1        1us    50
R1489        S7241        10Mbps      1        1us    50
R1489        S7251        10Mbps      1        1us    50
R1489        S7261        10Mbps      1        1us    50
R1489        S7271        10Mbps      1        1us    50
R1490        S7202        10Mbps      1        1us    50
R1490        S7212        10Mbps      1        1us    50
R1490        S7222        10Mbps      1        1us    50
R1490        S7232        10Mbps      1        1us    50
R1490        S7242        10Mbps      1        1us    50
R1490        S7252        10Mbps      1        1us    50
R1490        S7262        10Mbps      1        1us    50
R1490        S7272        10Mbps      1        1us    50
R1491        S7203        10Mbps      1        1us    50
R1491        S7213        10Mbps      1        1us    50
R1491        S7223        10Mbps      1        1us    50
R1491        S7233        10Mbps      1        1us    50
R1491        S7243        10Mbps      1        1us    50
R1491        S7253        10Mbps      1        1us    50
R1491        S7263        10Mbps      1        1us    50
R1491        S7273        10Mbps      1        1us    50
R1492        S7204        10Mbps      1        1us    50
R1492        S7214        10Mbps      1        1us    50
R1492        S7224        10Mbps      1        1us    50
R1492        S7234        10Mbps      1        1us    50
R1492        S7244        10Mbps      1        1us    50
R1492        S7254        10Mbps      1        1us    50
R1492        S7264        10Mbps      1        1us    50
R1492        S7274        10Mbps      1        1us    50
R1493        S7205        10Mbps      1        1us    50
R1493        S7215        10Mbps      1        1us    50
R1493        S7225        10Mbps      1        1us    50
R1493        S7235        10Mbps      1        1us    50
R1493        S7245        10Mbps      1        1us    50
R1493        S7255        10Mbps      1        1us    50
R1493        S7265        10Mbps      1        1us    50
R1493        S7275        10Mbps      1        1us    50
R1494        S7206        10Mbps      1        1us    50
R1494        S7216        10Mbps      1        1us    50
R1494        S7226        10Mbps      1        1us    50
R1494        S7236        10Mbps      1        1us    50
R1494        S7246        10Mbps      1        1us    50
